no_matricula_inmobiliaria;estado_folio;matriculas_matriz;matriculas_derivadas
20729580;ACTIVO;817344;
20729581;ACTIVO;817344;
20729582;ACTIVO;817344;
20729583;ACTIVO;817344;
20729584;ACTIVO;817344;
20729586;ACTIVO;817344;
20729587;ACTIVO;817344;
20729588;ACTIVO;817344;
20729589;ACTIVO;817344;
20729590;ACTIVO;817344;
20729591;ACTIVO;817344;
20729592;ACTIVO;817344;
20729593;ACTIVO;817344;
20729594;ACTIVO;817344;
20729595;ACTIVO;817344;
20729596;ACTIVO;817344;
20729597;ACTIVO;817344;
20729598;ACTIVO;817344;
20729599;ACTIVO;817344;
20729600;ACTIVO;817344;
20729601;ACTIVO;817344;
20729602;ACTIVO;817344;
20729603;ACTIVO;817344;
20729604;ACTIVO;817344;
20729605;ACTIVO;817344;
20729606;ACTIVO;817344;
20729607;ACTIVO;817344;
20729608;ACTIVO;817344;
20729609;ACTIVO;817344;
20729610;ACTIVO;817344;
20729611;ACTIVO;817344;
20730009;ACTIVO;20133747;
20730026;ACTIVO;645329;
20730027;ACTIVO;645329;
20730028;ACTIVO;645329;
20730029;ACTIVO;645329;
20730030;ACTIVO;645329;
20730031;ACTIVO;645329;
20730032;ACTIVO;645329;
20730326;ACTIVO;20614083;
20730327;ACTIVO;20614083;
20730543;ACTIVO;20078889;
20730544;ACTIVO;20078889;
20730554;CERRADO;20202902, 20202903;20730562
20730554;CERRADO;20202902, 20202903;20730563
20730554;CERRADO;20202902, 20202903;20730564
20730554;CERRADO;20202902, 20202903;20730565
20730554;CERRADO;20202902, 20202903;20730566
20730554;CERRADO;20202902, 20202903;20730567
20730554;CERRADO;20202902, 20202903;20730568
20730554;CERRADO;20202902, 20202903;20730569
20730554;CERRADO;20202902, 20202903;20730570
20730554;CERRADO;20202902, 20202903;20730571
20730563;ACTIVO;20730554;
20730564;ACTIVO;20730554;
20730565;ACTIVO;20730554;
20730566;ACTIVO;20730554;
20730567;ACTIVO;20730554;
20730568;ACTIVO;20730554;
20730569;ACTIVO;20730554;
20730570;ACTIVO;20730554;
20730571;ACTIVO;20730554;
20730579;ACTIVO;20183817;
20730580;ACTIVO;20183817;20794967
20730580;ACTIVO;20183817;20794968
20730580;ACTIVO;20183817;20923444
20730580;ACTIVO;20183817;20923445
20731260;ACTIVO;20170539;
20731261;ACTIVO;20170539;
20731262;ACTIVO;20170539;
20731263;ACTIVO;20170539;
20731264;ACTIVO;20170539;
20731265;ACTIVO;20170539;
20731266;ACTIVO;20170539;
20731267;ACTIVO;20170539;
20731268;ACTIVO;20170539;
20731269;ACTIVO;20170539;
20731275;ACTIVO;944101;
20731605;ACTIVO;20044039;
20731606;ACTIVO;20044039;
20731607;ACTIVO;20044039;
20731608;ACTIVO;20044039;
20731609;ACTIVO;20287899;
20731610;ACTIVO;20287899;
20731611;ACTIVO;20422399;
20731612;ACTIVO;20422399;
20731877;ACTIVO;20472960;
20731878;ACTIVO;20472960;
20731918;ACTIVO;148320;
20733365;ACTIVO;20415482;
20733366;ACTIVO;20415482;
20733445;ACTIVO;20075187;
20733446;ACTIVO;20075187;
20734081;ACTIVO;597844;
20734082;ACTIVO;597844;20952717
20734082;ACTIVO;597844;20952718
20734082;ACTIVO;597844;20952719
20734082;ACTIVO;597844;20952720
20734767;ACTIVO;20662137;
20734768;ACTIVO;20662137;
20734779;ACTIVO;20687014;
20735349;ACTIVO;926079;
20735350;ACTIVO;926079;
20735351;ACTIVO;926079;
20735352;ACTIVO;926079;
20735353;ACTIVO;926079;
20735423;ACTIVO;1138231;
20735424;ACTIVO;1138231;
20735425;ACTIVO;1138231;
20735426;ACTIVO;1138231;
20735427;ACTIVO;1138231;
20735428;ACTIVO;1138231;
20735452;ACTIVO;20637995;
20735453;ACTIVO;20637995;
20735454;ACTIVO;20637995;
20735455;ACTIVO;20637995;
20735456;ACTIVO;20637995;
20735457;ACTIVO;20637995;
20735458;ACTIVO;20637995;
20735459;ACTIVO;20637995;
20735460;ACTIVO;20637995;
20735461;ACTIVO;20637995;
20735470;ACTIVO;875133;
20735471;ACTIVO;875133;
20735484;ACTIVO;593658;
20735485;ACTIVO;593658;
20735486;ACTIVO;593658;
20735487;ACTIVO;593658;
20736053;ACTIVO;20725216;
20736054;ACTIVO;20725216;
20736055;ACTIVO;20725216;
20736056;ACTIVO;20725216;
20736057;ACTIVO;20725216;
20736058;ACTIVO;20725216;
20736059;ACTIVO;20725216;
20736060;ACTIVO;20725216;
20736061;ACTIVO;20725216;
20736062;ACTIVO;20725216;
20736063;ACTIVO;20725216;
20736064;ACTIVO;20725216;
20736065;ACTIVO;20725216;
20736066;ACTIVO;20725216;
20736067;ACTIVO;20725216;
20736068;ACTIVO;20725216;
20736069;ACTIVO;20725216;
20736070;ACTIVO;20725216;
20736071;ACTIVO;20725216;
20736072;ACTIVO;20725216;
20736073;ACTIVO;20725216;
20736074;ACTIVO;20725216;
20736075;ACTIVO;20725216;
20736076;ACTIVO;20725216;
20736077;ACTIVO;20725216;
20736078;ACTIVO;20725216;
20736079;ACTIVO;20725216;
20736080;ACTIVO;20725216;
20736081;ACTIVO;20725216;
20736082;ACTIVO;20725216;
20736083;ACTIVO;20725216;
20736084;ACTIVO;20725216;
20736085;ACTIVO;20725216;
20736086;ACTIVO;20725216;
20736087;ACTIVO;20725216;
20736088;ACTIVO;20725216;
20736089;ACTIVO;20725216;
20736090;ACTIVO;20725216;
20736091;ACTIVO;20725216;
20736092;ACTIVO;20725216;
20736093;ACTIVO;20725216;
20736094;ACTIVO;20725216;
20736095;ACTIVO;20725216;
20736097;ACTIVO;20725216;
20736098;ACTIVO;20725216;
20736099;ACTIVO;20725216;
20736100;ACTIVO;20725216;
20736101;ACTIVO;20725216;
20736102;ACTIVO;20725216;
20736103;ACTIVO;20725216;
20736104;ACTIVO;20725216;
20736105;ACTIVO;20725216;
20736106;ACTIVO;20725216;
20736107;ACTIVO;20725216;
20736108;ACTIVO;20725216;
20736109;ACTIVO;20725216;
20736110;ACTIVO;20725216;
20736111;ACTIVO;20725216;
20736112;ACTIVO;20725216;
20736113;ACTIVO;20725216;
20736114;ACTIVO;20725216;
20736115;ACTIVO;20725216;
20736116;ACTIVO;20725216;
20736117;ACTIVO;20725216;
20736118;ACTIVO;20725216;
20736119;ACTIVO;20725216;
20736120;ACTIVO;20725216;
20736121;ACTIVO;20725216;
20736122;ACTIVO;20725216;
20736123;ACTIVO;20725216;
20736124;ACTIVO;20725216;
20736125;ACTIVO;20725216;
20736126;ACTIVO;20725216;
20736127;ACTIVO;20725216;
20736128;ACTIVO;20725216;
20736129;ACTIVO;20725216;
20736130;ACTIVO;20725216;
20736131;ACTIVO;20725216;
20736132;ACTIVO;20725216;
20736133;ACTIVO;20725216;
20736134;ACTIVO;20725216;
20736135;ACTIVO;20725216;
20736136;ACTIVO;20725216;
20736137;ACTIVO;20725216;
20736138;ACTIVO;20725216;
20736139;ACTIVO;20725216;
20736140;ACTIVO;20725216;
20736141;ACTIVO;20725216;
20736142;ACTIVO;20725216;
20736143;ACTIVO;20725216;
20736144;ACTIVO;20725216;
20736145;ACTIVO;20725216;
20736146;ACTIVO;20725216;
20736147;ACTIVO;20725216;
20736148;ACTIVO;20725216;
20736149;ACTIVO;20725216;
20736150;ACTIVO;20725216;
20736151;ACTIVO;20725216;
20736152;ACTIVO;20725216;
20736153;ACTIVO;20725216;
20736154;ACTIVO;20725216;
20736155;ACTIVO;20725216;
20736156;ACTIVO;20725216;
20736157;ACTIVO;20725216;
20736158;ACTIVO;20725216;
20736159;ACTIVO;20725216;
20736160;ACTIVO;20725216;
20736161;ACTIVO;20725216;
20736162;ACTIVO;20725216;
20736163;ACTIVO;20725216;
20736164;ACTIVO;20725216;
20736165;ACTIVO;20725216;
20736166;ACTIVO;20725216;
20736167;ACTIVO;20725216;
20736168;ACTIVO;20725216;
20736169;ACTIVO;20725216;
20736170;ACTIVO;20725216;
20736171;ACTIVO;20725216;
20736172;ACTIVO;20725216;
20736173;ACTIVO;20725216;
20736174;ACTIVO;20725216;
20736175;ACTIVO;20725216;
20736176;ACTIVO;20725216;
20736177;ACTIVO;20725216;
20736178;ACTIVO;20725216;
20736179;ACTIVO;20725216;
20736180;ACTIVO;20725216;
20736181;ACTIVO;20725216;
20736182;ACTIVO;20387823;
20736183;ACTIVO;20387823;
20736406;ACTIVO;20601815;
20736407;ACTIVO;20601815;
20736409;ACTIVO;20680463;
20736410;ACTIVO;20680463;
20736413;ACTIVO;20680463;
20736414;ACTIVO;20680463;
20736415;ACTIVO;20680463;
20736416;ACTIVO;20680463;
20736418;ACTIVO;20370299;
20736419;ACTIVO;20370299;
20736420;ACTIVO;20370299;
20736421;ACTIVO;20370299;
20736522;ACTIVO;;
20737676;ACTIVO;20702308;
20737677;ACTIVO;20702308;
20738322;ACTIVO;20737674;
20738323;ACTIVO;20737674;
20738324;ACTIVO;20737674;
20738325;ACTIVO;20737674;
20738326;ACTIVO;20737674;
20738327;ACTIVO;20737674;
20738328;ACTIVO;20737674;
20738329;ACTIVO;20737674;
20738330;ACTIVO;20737674;
20738331;ACTIVO;20737674;
20738332;ACTIVO;20737674;
20738333;ACTIVO;20737674;
20738334;ACTIVO;20737674;
20738335;ACTIVO;20737674;
20738336;ACTIVO;20737674;
20738337;ACTIVO;20737674;
20738338;ACTIVO;20737674;
20738339;ACTIVO;20737674;
20738340;ACTIVO;20737674;
20738857;ACTIVO;20493369;
20738858;ACTIVO;20493369;
20738859;ACTIVO;20493369;
20738860;ACTIVO;20493369;
20738861;ACTIVO;20493369;
20738862;ACTIVO;20493369;
20739846;ACTIVO;20489352;
20739847;ACTIVO;20489352;
20739854;ACTIVO;20348060;
20739996;ACTIVO;817344;
20739997;ACTIVO;817344;
20739998;ACTIVO;817344;
20739999;ACTIVO;817344;
20740002;ACTIVO;817344;
20740020;ACTIVO;817344;
20740021;ACTIVO;817344;
20740096;ACTIVO;20582770;
20740097;ACTIVO;20582770;
20740098;ACTIVO;20582770;
20740099;ACTIVO;20582770;
20740100;ACTIVO;20582770;
20740102;ACTIVO;20582770;
20740103;ACTIVO;20582770;
20740104;ACTIVO;20582770;
20740105;ACTIVO;20582770;
20740106;ACTIVO;20582770;
20740107;ACTIVO;20582770;
20740108;ACTIVO;20582770;
20740109;ACTIVO;20582770;
20740118;ACTIVO;396026;
20740129;ACTIVO;20665275;
20740212;ACTIVO;20527991;
20740213;ACTIVO;20527991;
20740240;ACTIVO;288065;
20740243;CERRADO;288065;20783900
20740243;CERRADO;288065;20783901
20740367;ACTIVO;20665274, 20740130;
20740517;ACTIVO;20703458;
20740518;ACTIVO;20703458;
20740519;ACTIVO;20703458;
20740520;ACTIVO;20703458;
20740521;ACTIVO;20703458;
20740597;ACTIVO;1183141;
20740793;ACTIVO;148320;
20740798;ACTIVO;20467698;
20740799;ACTIVO;20467698;
20740948;ACTIVO;20133747;20942337
20740948;ACTIVO;20133747;20942338
20740948;ACTIVO;20133747;20942339
20740948;ACTIVO;20133747;20942340
20740948;ACTIVO;20133747;20942341
20740948;ACTIVO;20133747;20942342
20740948;ACTIVO;20133747;20942343
20741000;ACTIVO;20724568;
20741038;ACTIVO;20575744;
20741089;ACTIVO;20737675;
20741090;ACTIVO;20737675;
20741091;ACTIVO;20737675;
20741092;ACTIVO;20737675;
20741093;ACTIVO;20737675;
20741094;ACTIVO;20737675;
20741095;ACTIVO;20737675;
20741096;ACTIVO;20737675;
20741097;ACTIVO;20737675;
20741098;ACTIVO;20737675;
20741099;ACTIVO;20737675;
20741100;ACTIVO;20737675;
20741101;ACTIVO;20737675;
20741102;ACTIVO;20737675;
20741103;ACTIVO;20737675;
20741104;ACTIVO;20737675;
20741105;ACTIVO;20737675;
20741106;ACTIVO;20737675;
20741107;ACTIVO;20737675;
20741108;ACTIVO;20737675;
20741109;ACTIVO;20737675;
20741110;ACTIVO;20737675;
20741111;ACTIVO;20737675;
20741112;ACTIVO;20737675;
20741113;ACTIVO;20737675;
20741116;ACTIVO;20266855;
20741117;ACTIVO;20266855;
20741126;ACTIVO;20536212;
20741127;ACTIVO;20536212;
20741128;ACTIVO;20536212;
20741129;ACTIVO;20536212;
20741130;ACTIVO;20536212;
20741131;ACTIVO;20536212;
20741132;ACTIVO;20536212;
20741133;ACTIVO;20536212;
20741134;ACTIVO;20536212;
20741135;ACTIVO;20536212;
20741136;ACTIVO;20536212;
20741137;ACTIVO;20536212;
20741138;ACTIVO;20536212;
20741139;ACTIVO;20536212;
20741140;ACTIVO;20536212;
20741141;ACTIVO;20536212;
20741142;ACTIVO;20536212;
20741143;ACTIVO;20536212;
20741144;ACTIVO;20536212;
20741145;ACTIVO;20536212;
20741146;ACTIVO;20536212;
20741147;ACTIVO;20536212;
20741148;ACTIVO;20536212;
20741149;ACTIVO;20536212;
20741150;ACTIVO;20536212;
20741151;ACTIVO;20536212;
20741154;ACTIVO;20536212;
20741156;ACTIVO;20536212;
20741157;ACTIVO;20536212;
20741737;ACTIVO;20575740;
20741738;ACTIVO;20575740;
20742408;ACTIVO;20701889;20901164
20742408;ACTIVO;20701889;20901165
20742409;ACTIVO;20701889;
20742411;ACTIVO;888742;
20742412;ACTIVO;888742;
20742413;ACTIVO;888742;
20742415;ACTIVO;1183141;
20742416;ACTIVO;1183141;
20742418;CERRADO;20552957;20825810
20742418;CERRADO;20552957;20856127
20742418;CERRADO;20552957;20856128
20742418;CERRADO;20552957;20856129
20742418;CERRADO;20552957;20856130
20742418;CERRADO;20552957;20856131
20743604;ACTIVO;;
20744032;ACTIVO;20065716;
20744033;ACTIVO;20065716;
20744696;ACTIVO;20744695;
20744697;ACTIVO;20744695;
20744698;ACTIVO;20744695;
20744699;ACTIVO;20744695;
20745116;ACTIVO;20527709;
20745117;ACTIVO;20527709;
20745339;ACTIVO;20651627;
20745340;ACTIVO;20651627;
20745342;ACTIVO;20651627;
20745343;ACTIVO;20651627;
20745344;ACTIVO;20651627;
20745345;ACTIVO;20651627;
20745346;ACTIVO;20651627;
20745347;ACTIVO;20651627;
20745348;ACTIVO;20651627;
20745349;ACTIVO;20651627;
20745350;ACTIVO;20651627;
20745351;ACTIVO;20651627;
20745352;ACTIVO;20651627;
20745353;ACTIVO;20651627;
20745354;ACTIVO;20651627;
20745355;ACTIVO;20651627;
20745356;ACTIVO;20651627;
20745357;ACTIVO;20651627;
20745358;ACTIVO;20651627;
20745359;ACTIVO;20651627;
20745360;ACTIVO;20651627;
20745361;ACTIVO;20651627;
20745362;ACTIVO;20651627;
20745414;ACTIVO;20651622;
20745415;ACTIVO;20651622;
20745416;ACTIVO;20651622;
20745417;ACTIVO;20651622;
20746184;ACTIVO;20527710;
20746185;ACTIVO;20527710;
20746520;ACTIVO;20722815;
20746521;ACTIVO;20722815;
20746525;ACTIVO;20722815;
20746527;ACTIVO;20722815;
20746528;CERRADO;20722815;
20746529;ACTIVO;20722815;
20746530;ACTIVO;20722815;
20746531;ACTIVO;20722815;
20746532;ACTIVO;20722815;
20746535;ACTIVO;20722816;
20746536;ACTIVO;20722816;
20746537;ACTIVO;20722816;
20746538;ACTIVO;20722816;
20746539;ACTIVO;20722816;
20746540;ACTIVO;20722816;
20746541;ACTIVO;20722816;
20746542;ACTIVO;20722816;
20746543;ACTIVO;20722816;
20746544;ACTIVO;20722816;
20746545;ACTIVO;20722816;
20746546;ACTIVO;20722816;
20746547;CERRADO;20722816;
20746548;ACTIVO;20722816;
20746549;ACTIVO;20722816;
20746550;ACTIVO;20722816;
20746551;CERRADO;20722816;
20746552;ACTIVO;20722816;
20746553;ACTIVO;20722816;
20746554;ACTIVO;20722816;
20746555;ACTIVO;20722816;
20746556;ACTIVO;20722816;
20746557;CERRADO;20722816;
20746558;CERRADO;20722816;
20746559;CERRADO;20722816;
20746560;CERRADO;20722816;
20746561;CERRADO;20722816;
20746562;CERRADO;20722816;
20746563;ACTIVO;20722816;
20746564;ACTIVO;20722816;
20746565;ACTIVO;20722816;
20746566;ACTIVO;20722816;
20746567;ACTIVO;20722816;
20746568;ACTIVO;20722816;
20746569;ACTIVO;20722816;
20746570;ACTIVO;20722816;
20746571;ACTIVO;20722816;
20746572;ACTIVO;20722816;
20746573;ACTIVO;20722816;
20746574;ACTIVO;20722816;
20746575;ACTIVO;20722816;
20746577;ACTIVO;20722816;
20746578;ACTIVO;20722816;
20746579;ACTIVO;20722816;
20746580;ACTIVO;20722816;
20746581;ACTIVO;20722816;
20746582;ACTIVO;20722816;
20746583;ACTIVO;20722816;
20746696;ACTIVO;20183817;
20747281;ACTIVO;20671804;
20747283;ACTIVO;20671804;
20747284;ACTIVO;486311;
20747285;ACTIVO;486311;
20747286;ACTIVO;486311;
20747287;ACTIVO;486311;
20747288;ACTIVO;486311;
20747289;ACTIVO;486311;
20747290;ACTIVO;486311;
20747291;ACTIVO;486311;
20747292;ACTIVO;486311;
20747293;ACTIVO;486311;
20747294;ACTIVO;486311;
20747295;ACTIVO;486311;
20747296;ACTIVO;486311;
20747297;ACTIVO;486311;
20747298;ACTIVO;486311;
20747299;ACTIVO;486311;
20747300;ACTIVO;486311;
20747301;ACTIVO;486311;
20747302;ACTIVO;486311;
20747303;ACTIVO;486311;
20747304;ACTIVO;486311;
20747305;ACTIVO;486311;
20747306;ACTIVO;486311;
20747307;ACTIVO;486311;
20747308;ACTIVO;486311;
20747309;ACTIVO;486311;
20747310;ACTIVO;486311;
20747311;ACTIVO;486311;
20747312;ACTIVO;486311;
20747313;ACTIVO;486311;
20747314;ACTIVO;486311;
20748320;ACTIVO;20308805;
20748321;ACTIVO;20308805;
20748339;ACTIVO;20677907;
20748340;ACTIVO;20677907;
20748341;ACTIVO;20677907;
20748346;ACTIVO;20293214;
20748347;ACTIVO;20293214;20790358
20748347;ACTIVO;20293214;20790359
20748347;ACTIVO;20293214;20790360
20748347;ACTIVO;20293214;20790361
20748347;ACTIVO;20293214;20790362
20748347;ACTIVO;20293214;20790363
20748347;ACTIVO;20293214;20790364
20748347;ACTIVO;20293214;20790365
20748347;ACTIVO;20293214;20790366
20748954;ACTIVO;20727567;
20748955;ACTIVO;20727567;
20749006;ACTIVO;20202087;
20749007;ACTIVO;20202087;
20749197;ACTIVO;20512924;
20749252;ACTIVO;483584;20876668
20749252;ACTIVO;483584;20876669
20749252;ACTIVO;483584;20876670
20749253;ACTIVO;483584;
20749688;ACTIVO;20677904;
20749689;ACTIVO;20677904;
20749690;ACTIVO;20677904;
20749706;ACTIVO;175243;
20750029;ACTIVO;20059203;
20750031;ACTIVO;20523601;
20750032;ACTIVO;20523601;
20750033;ACTIVO;20523601;
20750034;ACTIVO;20523601;
20750035;ACTIVO;20523601;
20750036;ACTIVO;20523601;
20750275;ACTIVO;20750118;
20750276;ACTIVO;20750118;
20750277;ACTIVO;20750118;20752939
20750277;ACTIVO;20750118;20752940
20750277;ACTIVO;20750118;20752941
20750277;ACTIVO;20750118;20752942
20750277;ACTIVO;20750118;20752943
20750277;ACTIVO;20750118;20752944
20750277;ACTIVO;20750118;20752945
20750277;ACTIVO;20750118;20752946
20750277;ACTIVO;20750118;20752947
20750277;ACTIVO;20750118;20752948
20750277;ACTIVO;20750118;20752949
20750277;ACTIVO;20750118;20752950
20750277;ACTIVO;20750118;20752951
20750277;ACTIVO;20750118;20752952
20750277;ACTIVO;20750118;20752953
20750277;ACTIVO;20750118;20752954
20750277;ACTIVO;20750118;20752955
20750277;ACTIVO;20750118;20752956
20750277;ACTIVO;20750118;20752957
20750277;ACTIVO;20750118;20752958
20750277;ACTIVO;20750118;20752959
20750277;ACTIVO;20750118;20752960
20750277;ACTIVO;20750118;20752961
20750277;ACTIVO;20750118;20752962
20750277;ACTIVO;20750118;20752963
20750277;ACTIVO;20750118;20752964
20750277;ACTIVO;20750118;20752965
20750277;ACTIVO;20750118;20752966
20750277;ACTIVO;20750118;20752967
20750277;ACTIVO;20750118;20752968
20750277;ACTIVO;20750118;20752969
20750277;ACTIVO;20750118;20752970
20750277;ACTIVO;20750118;20752971
20750277;ACTIVO;20750118;20752972
20750277;ACTIVO;20750118;20752973
20750277;ACTIVO;20750118;20752974
20750277;ACTIVO;20750118;20752975
20750277;ACTIVO;20750118;20752976
20750277;ACTIVO;20750118;20752977
20750277;ACTIVO;20750118;20752978
20750277;ACTIVO;20750118;20752979
20750277;ACTIVO;20750118;20752980
20750277;ACTIVO;20750118;20752981
20750277;ACTIVO;20750118;20752982
20750277;ACTIVO;20750118;20752983
20750277;ACTIVO;20750118;20752984
20750277;ACTIVO;20750118;20752985
20750277;ACTIVO;20750118;20752986
20750277;ACTIVO;20750118;20752987
20750277;ACTIVO;20750118;20752988
20750277;ACTIVO;20750118;20752989
20750277;ACTIVO;20750118;20752990
20750277;ACTIVO;20750118;20752991
20750277;ACTIVO;20750118;20752992
20750277;ACTIVO;20750118;20752993
20750277;ACTIVO;20750118;20752994
20750277;ACTIVO;20750118;20752995
20750277;ACTIVO;20750118;20752996
20750277;ACTIVO;20750118;20752997
20750277;ACTIVO;20750118;20752998
20750277;ACTIVO;20750118;20752999
20750277;ACTIVO;20750118;20753000
20750277;ACTIVO;20750118;20753001
20750277;ACTIVO;20750118;20753002
20750277;ACTIVO;20750118;20753003
20750277;ACTIVO;20750118;20753004
20750277;ACTIVO;20750118;20753005
20750277;ACTIVO;20750118;20753006
20750277;ACTIVO;20750118;20753007
20750277;ACTIVO;20750118;20753008
20750277;ACTIVO;20750118;20753009
20750277;ACTIVO;20750118;20753010
20750277;ACTIVO;20750118;20753011
20750277;ACTIVO;20750118;20753012
20750277;ACTIVO;20750118;20753013
20750277;ACTIVO;20750118;20753014
20750277;ACTIVO;20750118;20753015
20750277;ACTIVO;20750118;20753016
20750277;ACTIVO;20750118;20753017
20750277;ACTIVO;20750118;20753018
20750277;ACTIVO;20750118;20753019
20750277;ACTIVO;20750118;20753020
20750277;ACTIVO;20750118;20753021
20750277;ACTIVO;20750118;20753022
20750277;ACTIVO;20750118;20753023
20750277;ACTIVO;20750118;20753024
20750277;ACTIVO;20750118;20753025
20750277;ACTIVO;20750118;20753026
20750277;ACTIVO;20750118;20753027
20750277;ACTIVO;20750118;20753028
20750277;ACTIVO;20750118;20753029
20750277;ACTIVO;20750118;20753030
20750666;ACTIVO;419544;
20750667;ACTIVO;419544;
20750668;ACTIVO;419544;
20752116;ACTIVO;20597176;
20752117;ACTIVO;20597176;
20752118;ACTIVO;20597176;
20752119;ACTIVO;20597176;
20752121;ACTIVO;20597176;
20752358;ACTIVO;20600576;
20752598;ACTIVO;20745507;
20752599;ACTIVO;20745507;
20752600;ACTIVO;20745507;
20752732;ACTIVO;20405758;
20752765;ACTIVO;20265818;
20752807;ACTIVO;1203592;
20752809;ACTIVO;1203592;
20752924;ACTIVO;578770;
20752939;ACTIVO;20750277;
20752940;ACTIVO;20750277;
20752941;ACTIVO;20750277;
20752942;ACTIVO;20750277;
20752943;ACTIVO;20750277;
20752944;ACTIVO;20750277;
20752945;ACTIVO;20750277;
20752946;ACTIVO;20750277;
20752947;ACTIVO;20750277;
20752948;ACTIVO;20750277;
20752949;ACTIVO;20750277;
20752950;ACTIVO;20750277;
20752951;ACTIVO;20750277;
20752952;ACTIVO;20750277;
20752953;ACTIVO;20750277;
20752954;ACTIVO;20750277;
20752955;ACTIVO;20750277;
20752956;ACTIVO;20750277;
20752957;ACTIVO;20750277;
20752958;ACTIVO;20750277;
20752959;ACTIVO;20750277;
20752960;ACTIVO;20750277;
20752961;ACTIVO;20750277;
20752962;ACTIVO;20750277;
20752963;ACTIVO;20750277;
20752964;ACTIVO;20750277;
20752965;ACTIVO;20750277;
20752966;ACTIVO;20750277;
20752967;ACTIVO;20750277;
20752968;ACTIVO;20750277;
20752969;ACTIVO;20750277;
20752970;ACTIVO;20750277;
20752971;ACTIVO;20750277;
20752972;ACTIVO;20750277;
20752973;ACTIVO;20750277;
20752974;ACTIVO;20750277;
20752975;ACTIVO;20750277;
20752976;ACTIVO;20750277;
20752977;ACTIVO;20750277;
20752978;ACTIVO;20750277;
20752979;ACTIVO;20750277;
20752980;ACTIVO;20750277;
20752981;ACTIVO;20750277;
20752982;ACTIVO;20750277;
20752983;ACTIVO;20750277;
20752984;ACTIVO;20750277;
20752985;ACTIVO;20750277;
20752986;ACTIVO;20750277;
20752987;ACTIVO;20750277;
20752988;ACTIVO;20750277;
20752989;ACTIVO;20750277;
20752990;ACTIVO;20750277;
20752991;ACTIVO;20750277;
20752992;ACTIVO;20750277;
20752993;ACTIVO;20750277;
20752994;ACTIVO;20750277;
20752995;ACTIVO;20750277;
20752996;ACTIVO;20750277;
20752997;ACTIVO;20750277;
20752998;ACTIVO;20750277;
20752999;ACTIVO;20750277;
20753000;ACTIVO;20750277;
20753001;ACTIVO;20750277;
20753002;ACTIVO;20750277;
20753003;ACTIVO;20750277;
20753004;ACTIVO;20750277;
20753005;ACTIVO;20750277;
20753006;ACTIVO;20750277;
20753007;ACTIVO;20750277;
20753008;ACTIVO;20750277;
20753009;ACTIVO;20750277;
20753010;ACTIVO;20750277;
20753011;ACTIVO;20750277;
20753012;ACTIVO;20750277;
20753013;ACTIVO;20750277;
20753014;ACTIVO;20750277;
20753015;ACTIVO;20750277;
20753016;ACTIVO;20750277;
20753017;ACTIVO;20750277;
20753018;ACTIVO;20750277;
20753019;ACTIVO;20750277;
20753020;ACTIVO;20750277;
20753021;ACTIVO;20750277;
20753022;ACTIVO;20750277;
20753023;ACTIVO;20750277;
20753024;ACTIVO;20750277;
20753025;ACTIVO;20750277;
20753026;ACTIVO;20750277;
20753027;ACTIVO;20750277;
20753028;ACTIVO;20750277;
20753029;ACTIVO;20750277;
20753030;ACTIVO;20750277;
20753881;ACTIVO;197809;
20753882;ACTIVO;197809;
20753884;ACTIVO;197809;
20753893;ACTIVO;20662131;
20753894;ACTIVO;20662131;
20754123;ACTIVO;20265818;
20754145;ACTIVO;20568866;20811559
20754145;ACTIVO;20568866;20811560
20754145;ACTIVO;20568866;20811561
20754145;ACTIVO;20568866;20811562
20754145;ACTIVO;20568866;20811563
20754145;ACTIVO;20568866;20811564
20754145;ACTIVO;20568866;20811565
20754145;ACTIVO;20568866;20811566
20754145;ACTIVO;20568866;20811567
20754145;ACTIVO;20568866;20811568
20754145;ACTIVO;20568866;20811569
20754145;ACTIVO;20568866;20811570
20754145;ACTIVO;20568866;20811571
20754145;ACTIVO;20568866;20811572
20754145;ACTIVO;20568866;20811573
20754145;ACTIVO;20568866;20811574
20754145;ACTIVO;20568866;20811575
20754145;ACTIVO;20568866;20811576
20754145;ACTIVO;20568866;20842669
20754145;ACTIVO;20568866;20842670
20754145;ACTIVO;20568866;20842671
20754145;ACTIVO;20568866;20842672
20754145;ACTIVO;20568866;20842673
20754145;ACTIVO;20568866;20842674
20754145;ACTIVO;20568866;20842675
20754145;ACTIVO;20568866;20842676
20754145;ACTIVO;20568866;20842677
20754145;ACTIVO;20568866;20842678
20754145;ACTIVO;20568866;20842679
20754145;ACTIVO;20568866;20842680
20754145;ACTIVO;20568866;20842681
20754145;ACTIVO;20568866;20842682
20754145;ACTIVO;20568866;20842683
20754145;ACTIVO;20568866;20842684
20754145;ACTIVO;20568866;20842685
20754145;ACTIVO;20568866;20842686
20754145;ACTIVO;20568866;20882473
20754145;ACTIVO;20568866;20882474
20754145;ACTIVO;20568866;20882475
20754145;ACTIVO;20568866;20882476
20754145;ACTIVO;20568866;20882477
20754145;ACTIVO;20568866;20882478
20754145;ACTIVO;20568866;20882479
20754145;ACTIVO;20568866;20882480
20754145;ACTIVO;20568866;20882481
20754145;ACTIVO;20568866;20882482
20754145;ACTIVO;20568866;20882483
20754145;ACTIVO;20568866;20882484
20754145;ACTIVO;20568866;20882485
20754145;ACTIVO;20568866;20882486
